codice_identificativo;codice_istat;denominazione;comune;prov;cap;Indirizzo;superficie;tot_consistenza_documenti;spese_tot;WGS84_Y;WGS84_X
963;97054;Monticello Brianza - Biblioteca Comunale;MONTICELLO BRIANZA;LC;23876;VIA SIRTORI 12;295;16399;33899,15;45,70897451;9,31397747
964;17077;Gavardo - Biblioteca Comunale;GAVARDO;BS;25085;PIAZZA FANTI D'ITALIA 1;440;44598;144953,83;45,58254693;10,43747549
965;17051;Cevo - Biblioteca Comunale;CEVO;BS;25040;VIA CASTELLO 1;80;3624;5869,23;46,08068456;10,37128849
966;98038;Meleti - Biblioteca Comunale;MELETI;LO;26843;VIA GIUSEPPE GARIBALDI ;70;3000;6166,78;45,11902463;9,83664157
967;15076;Cesate - Biblioteca Comunale;CESATE;MI;20020;VIA PIAVE 5;1000;26020;206266,01;45,59726889;9,07669621
968;15087;Cornaredo - Biblioteca Comunale;CORNAREDO;MI;20010;PIAZZA LIBERTA ;532;35275;150977,31;45,5017057;9,02653396
969;20052;Roncoferraro - Biblioteca Comunale;RONCOFERRARO;MN;46037;VIA ROMA 37;181;12043;41159,67;45,13376678;10,95340871
970;17029;Brescia - Biblioteca del Museo Civico di Scienze Naturali;BRESCIA;BS;25127;VIA OZANAM 4;800;80445;;45,55323652;10,22787989
971;14030;Fusine - Biblioteca Comunale;FUSINE;SO;23010;PIAZZA VITTORIO EMANUELE II 20;88;3296;8131,75;46,14918501;9,74908472
972;16152;Osio Sopra - Biblioteca Comunale;OSIO SOPRA;BG;24040;VICOLO MANGILI 12;95;12928;40436,07;45,63004348;9,59409243
973;16191;Santa Brigida - Biblioteca Comunale;SANTA BRIGIDA;BG;24010;VIA CARALE 13;90;8878;3561;45,98424939;9,62042817
974;108043;Triuggio - Biblioteca Comunale;TRIUGGIO;MB;20050;VIA INDIPENDENZA ;330;21924;57945;45,65525322;9,27498605
975;12132;Varano Borghi - Biblioteca Comunale;VARANO BORGHI;VA;21020;VIALE VITTORIO VENETO 7;100;6336;2268,3;45,77948094;8,70260145
976;12113;Porto Ceresio - Biblioteca Comunale;PORTO CERESIO;VA;21050;PIAZZALE LURASCHI ;110;6750;17209,38;45,90270722;8,90282049
977;17180;Soiano del Lago - Biblioteca Comunale;SOIANO DEL LAGO;BS;25080;VIA AMEDEO CIUCANI 2;175;10434;32338,12;45,53445288;10,51447384
978;12006;Azzate - Biblioteca Civica Don Achille Triacca;AZZATE;VA;21022;VIA BENIZZI CASTELLANI 1;150;25062;101805,27;45,78126045;8,79588636
979;108011;Briosco - Biblioteca Comunale;BRIOSCO;MB;20040;VIA TRIESTE 14;200;14755;36955,08;45,70926185;9,23602376
980;108034;Muggiò - Biblioteca Comunale;MUGGIA;MB;20053;PIAZZA GIUSEPPE GARIBALDI 20;350;35430;193311,08;45,59317044;9,22727257
981;17109;Moniga del Garda - Biblioteca Comunale;MONIGA DEL GARDA;BS;25080;PIAZZA SAN MARTINO 1;150;15829;22918,66;45,52875611;10,53788836
982;19071;Piadena - Biblioteca UCL di Piadena e Drizzona;PIADENA;CR;26034;VIA PLATINA 40;315;33735;65155,77;45,13177952;10,36694083
983;18084;Lungavilla - Biblioteca Comunale Topi di Biblioteca;LUNGAVILLA;PV;27053;PIAZZA CAP.  ALBINI ;80;4607;2179,23;45,04270335;9,08115839
984;18177;"Vigevano - Biblioteca dei Ragazzi ""Gianni Cordone""";VIGEVANO;PV;27029;VIA BOLDRINI 1;295;29325;90662;45,31553984;8,85478658
985;14045;Morbegno - Biblioteca Comunale Ezio Vanoni;MORBEGNO;SO;23017;VIA PRETORIO 21;460;45563;180711,64;46,13071235;9,56848491
986;17011;Barbariga - Biblioteca Comunale;BARBARIGA;BS;25030;VIA ROMA 29;118;6275;9774;45,40512109;10,05489023
987;17176;Sellero - Biblioteca Comunale;SELLERO;BS;25050;PIAZZA DONATORI DI SANGUE 1;30;4054;19894,14;46,0564619;10,34488595
988;20057;San Giorgio di Mantova - Biblioteca Comunale;SAN GIORGIO DI MANTOVA;MN;46030;VIA FRIDA KAHLO 5;197;14206;60781,99;45,17290714;10,83902536
989;12078;Gorla Maggiore - Biblioteca Comunale;GORLA MAGGIORE;VA;21050;PIAZZA MARTIRI 19;610;33222;67326,52;45,66429488;8,89128633
990;17134;Paratico - Biblioteca Comunale;PARATICO;BS;25030;VIA DELL'ASSUNTA 1;300;17804;52616;45,66002632;9,95482701
991;16104;Foresto Sparso - Biblioteca Comunale;FORESTO SPARSO;BG;24060;VIA ROMA 75;60;12524;18330;45,69648069;9,90649713
992;17145;Polpenazze del Garda - Biblioteca Comunale;POLPENAZZE DEL GARDA;BS;25080;PIAZZA BIOLCHI 1;200;13772;29968,32;45,55176166;10,50805454
993;20038;Ostiglia - Biblioteca Comunale;OSTIGLIA;MN;46035;PIAZZA CORNELIO 2;400;32197;132924,06;45,06634344;11,13256215
994;15146;Milano - Biblioteca Comunale Rionale S. Ambrogio;MILANO;MI;20131;VIA SAN PAOLINO 18;774;33810;;45,43105945;9,16311415
995;17118;Niardo - Biblioteca Comunale;NIARDO;BS;25050;VIA SOMMAVILLA ;113;3402;10050,45;45,97793462;10,33824654
996;16010;Antegnate - Biblioteca Comunale Gianni Sangalli;ANTEGNATE;BG;24051;VIA ROMA 15;200;5762;12864,5;45,4860038;9,7891308
997;15247;Zibido San Giacomo - Biblioteca Comunale;ZIBIDO SAN GIACOMO;MI;20080;VIA CURIEL 2;120;9556;31752,4;45,36007114;9,10663086
998;17029;Brescia - Biblioteca Storica della Fondazione C. C. Trebeschi;BRESCIA;BS;25127;VIA FRANCESCO CRISPI 2;100;19451;13381,62;45,53663616;10,22533145
999;16094;Entratico - Biblioteca Comunale;ENTRATICO;BG;24060;PIAZZA ALDO MORO 14;50;6416;18389,41;45,70583825;9,87496811
1000;17052;Chiari - Biblioteca Comunale Fausto Sabeo;CHIARI;BS;25032;VIALE MELLINI 2;1475;68237;256732,83;45,53692054;9,93165341
1001;16143;Mozzo - Biblioteca Comunale;MOZZO;BG;24030;VIA OROBIE 1;810;45030;142818;45,75048;9,6086037
1002;98021;Cornegliano Laudense - Biblioteca Comunale;CORNEGLIANO LAUDENSE;LO;26854;VIA MANZONI 14;199;15406;22950,49;45,28307136;9,47332652
1003;19028;Cella Dati - Biblioteca Comunale Fiorino Soldi;CELLA DATI;CR;26040;VIA ROMA 16;100;5000;5500;45,09683869;10,22086233
1004;14027;Dubino - Biblioteca Comunale;DUBINO;SO;23015;VIA INDIPENDENZA 2;255;4313;21601,28;46,15447364;9,45810351
1005;17177;Seniga - Biblioteca Comunale;SENIGA;BS;25020;VIA SAN ROCCO 7;120;2898;12659;45,24361393;10,17751303
1006;14073;Valfurva - Biblioteca Comunale;VALFURVA;SO;23030;VIA S. ANTONIO 5;200;22921;50234,78;46,46046048;10,42096202
1007;16167;Pognano - Biblioteca Comunale;POGNANO;BG;24040;PIAZZALE ATLETI BERGAMASCHI ;225;2382;12621,87;;
1008;13197;Rodero - Biblioteca Comunale;RODERO;CO;22070;VIA GIUSEPPINA VALLI 2;90;6495;23740;45,82370129;8,91367058
1009;16062;Castelli Calepio - Biblioteca Comunale Fra Ambrogio;CASTELLI CALEPIO;BG;24060;VIA ROMA 20;200;59415;101215,66;45,64217568;9,90837847
1010;20013;Castelbelforte - Biblioteca Comunale;CASTELBELFORTE;MN;46032;VIA ROMA 29;106;5493;22552;45,21387381;10,89094842
1011;13095;Erba - Biblioteca Comunale;ERBA;CO;22036;VIA ERCOLE JORIATI 6;700;54029;268842,85;45,8098537;9,23077323
1012;15205;Segrate - Biblioteca Comunale - Sede decentrata di Redecesio;SEGRATE;MI;20090;VIA VERDI 30;120;8148;;45,47970524;9,27151236
1013;13238;Veniano - Biblioteca Comunale Carlo Collodi;VENIANO;CO;22070;VIA NAZIONE ITALIANA 2;133;11452;20894,22;45,71782493;8,98752154
1014;12046;Castiglione Olona - Biblioteca Comunale;CASTIGLIONE OLONA;VA;21043;VIA MARCONI 1;535;22613;81728;45,75417243;8,86736273
1015;16067;Cazzano Sant'Andrea - Biblioteca Comunale;CAZZANO SANT'ANDREA;BG;24026;VIA GIACOMO MATTEOTTI 1;60;1631;25018,3;45,81128704;9,88234971
1016;15093;Corsico - Biblioteca Comunale dello Spettacolo e Fonoteca;CORSICO;MI;20094;PIAZZA PAPA GIOVANNI XXIII 1;72;9796;;45,43869764;9,1091846
1017;15026;Boffalora Sopra Ticino - Biblioteca Comunale;BOFFALORA SOPRA TICINO;MI;20010;VIA GIUSEPPE GARIBALDI 20;215;7925;39649,99;45,46898627;8,83163405
1018;16194;Scanzorosciate - Biblioteca Comunale Elsa Morante;SCANZOROSCIATE;BG;24020;PIAZZA DELLA COSTITUZIONE ;1000;33418;156890,89;45,71083885;9,73895935
1019;13161;Nesso - Biblioteca Comunale;NESSO;CO;22020;VIA PIETRO BINDA 9;65;5091;9561,97;45,91089168;9,15782916
1020;16102;Fonteno - Biblioteca Comunale;FONTENO;BG;24060;VIA CAMPELLO 2;70;3465;2244,97;45,75707706;10,01844925
1021;18092;Mezzanino - Biblioteca Comunale;MEZZANINO;PV;27040;VIA MARCONI 6;50;2932;874,8;45,12557868;9,20722323
1022;18160;Torrevecchia Pia - Biblioteca Comunale;TORREVECCHIA PIA;PV;27010;PIAZZA DEL POPOLO ;100;8514;19262,01;45,28345456;9,29742015
1023;13145;Menaggio - Biblioteca Comunale Giuseppina Petazzi Madiai;MENAGGIO;CO;22017;VIA CARLO CAMOZZI 21;155;26883;45012,16;46,0211475;9,24009214
1024;15229;Vanzago - Biblioteca Comunale;VANZAGO;MI;20010;VIA VALLE TICINO 41;400;15419;76176;45,52674819;8,99170857
1025;17166;Rovato - Biblioteca Comunale;ROVATO;BS;25038; C.SO BONOMELLI ;1534;49375;168950;45,56609764;10,00002446
1026;16143;Mozzo - Biblioteca Comunale;MOZZO;BG;24030;VIA OROBIE 1;810;45030;142818;45,75048;9,6086037
1027;97042;Lecco - Biblioteca Civica;LECCO;LC;23900;VIA BOVARA 58;1767;233414;691553,85;45,85656544;9,39184906
1028;16046;Calusco d'Adda - Biblioteca Comunale;CALUSCO D'ADDA;BG;24033;VIA VOLMERANGE LES MINES ;450;31641;136942,56;45,68904934;9,47043762
1029;98032;Lodi Vecchio - Biblioteca Comunale;LODI VECCHIO;LO;26855;PIAZZA SANTA MARIA 16;350;23365;31646,7;45,29851969;9,42117766
1030;98031;Lodi - Biblioteca Comunale;LODI;LO;26900;CORSO UMBERTO I 63;2539;123041;1234930,22;45,31567766;9,50479926
1031;15146;Milano - Emeroteca della Biblioteca d'arte;MILANO;MI;20131;VIA CIMAROSA 1;467;2087;;45,4664347;9,15937088
1032;98037;Massalengo - Biblioteca Comunale;MASSALENGO;LO;26815;PIAZZA DELLA PACE 1;110;16000;12684,2;45,26301419;9,49044198
1033;15182;Rho - Biblioteca Popolare;RHO;MI;20017;VIA EDMONDO DE AMICIS 6;230;16204;32383;45,52925104;9,03964937
1034;16024;Bergamo - Biblioteca Civica  Angelo Mai;BERGAMO;BG;24123;PIAZZA VECCHIA 15;3000;922529;884732;45,7042479;9,66323335
1035;20051;Rodigo - Biblioteca Comunale Lodovico Galassi;RODIGO;MN;46040;PIAZZA BALESTRA 1;200;10324;;;
1036;20040;Pieve di Coriano - Biblioteca Comunale;PIEVE DI CORIANO;MN;46020;VIA ANTONIO GRAMSCI ;150;2909;5355,2;45,03412699;11,10702113
1037;19036;Cremona - Biblioteca del Centro di Documentazione Ambientale;CREMONA;CR;26100;VIA SESTO 41;187;12508;31000;45,1463307;10,00060179
1038;14009;Bormio - Biblioteca Comunale;BORMIO;SO;23032;VIA PECCEDI 1;435;33620;80425,79;46,46649009;10,3718885
1039;19050;Grontardo - Biblioteca Comunale;GRONTARDO;CR;26044;PIAZZA ROMA 16;264;12949;12330,13;45,20134211;10,15080007
1040;20002;Asola - Biblioteca Comunale;ASOLA;MN;46041;VIA ZIACCHI 4;490;30363;81092;45,22242423;10,41093402
1041;20017;Castiglione delle Stiviere - Biblioteca Comunale;CASTIGLIONE DELLE STIVIERE;MN;46043;VIA ASCOLI 31;850;67472;277536;45,3941491;10,48836953
1042;20061;Sermide - Biblioteca Comunale;SERMIDE;MN;46028;PIAZZETTA GONZAGA ;201;27934;95311,19;45,00695072;11,29851412
1043;12139;Viggiù - Biblioteca Comunale;VIGGIA;VA;21059;VIALE VARESE 4;80;24150;25877,67;45,86974054;8,90842848
1044;17101;Malonno - Biblioteca Comunale;MALONNO;BS;25040;PIAZZA MUNICIPIO 2;170;6399;12555,09;46,11974689;10,31554833
1045;17031;Caino - Biblioteca Comunale;CAINO;BS;25070;VIA FOLLETTO 2;45;7987;19935,78;45,61350968;10,3156004
1046;16034;Bottanuco - Biblioteca Comunale;BOTTANUCO;BG;24040;VIA PAPA GIOVANNI XXIII ;156;16519;45982,79;45,64093909;9,50499635
1047;12053;Cocquio Trevisago - Biblioteca Comunale;COCQUIO-TREVISAGO;VA;21034;CONTRADA MOTTO DEI GRILLI 30;145;12917;1423,2;45,86025171;8,68347408
1048;16116;Gorno - Biblioteca comunale;GORNO;BG;24020;VIA MADONNA N.2 ;254;4187;16473,29;45,86284187;9,84324585
1049;19095;Sesto ed Uniti - Biblioteca Comunale;SESTO ED UNITI;CR;26028;VIA ROMA 4;240;8107;14720,33;45,176298;9,91511391
1050;16227;Valnegra - Biblioteca Comunale;VALNEGRA;BG;24010;PIAZZA FRATELLI CALVI ;84;6124;5531,28;45,94908761;9,69063809
1051;20065;Suzzara - Biblioteca Comunale;SUZZARA;MN;46029;VIALE ZONTA 6;1161;56079;275693;44,99291872;10,74712531
1052;13242;Vertemate con Minoprio - Biblioteca Comunale;VERTEMATE CON MINOPRIO;CO;22070;VIA VITTORIO VENETO 66;526;12316;63264,36;45,72243595;9,08007445
1053;20034;Medole - Biblioteca Comunale;MEDOLE;MN;46046;VICOLO II OSPEDALE 3;130;13424;50381,05;45,32406766;10,50842304
1054;17027;Braone - Biblioteca Comunale;BRAONE;BS;25040;VIA RE 2;36;2648;3158,97;45,94811;10,3425069
1055;17028;Breno - Biblioteca Comprensoriale;BRENO;BS;25043;VIA GIUSEPPE GARIBALDI ;550;34223;93294,73;45,95519007;10,30135035
1056;12050;Cislago - Biblioteca Comunale;CISLAGO;VA;21040;VIA MAGENTA 128;174;22573;58185,21;45,65643432;8,97157605
1057;12041;Cassano Valcuvia - Biblioteca Comunale;CASSANO VALCUVIA;VA;21030;VICOLO COSTANZA 2;60;5975;690,8;45,93179459;8,76795447
1058;15219;Trezzano Rosa - Biblioteca Comunale;TREZZANO ROSA;MI;20060;VIA AI CAMPI 2;200;20125;66452;45,58285074;9,48908673
1059;16200;Solto Collina - Biblioteca Comunale;SOLTO COLLINA;BG;24060;VIA G.B. POZZI 6;300;6396;17760,4;45,78280524;10,02451802
1060;97042;Lecco - Biblioteca dei Musei Civici;LECCO;LC;23900;VIA DON GUANELLA 1;53;27025;11511,58;45,85297555;9,39957162
1061;16090;Cusio - Biblioteca Comunale;CUSIO;BG;24010;VIA ROMA ;55;1827;1498,64;45,99054459;9,60134005
1062;13061;Cavallasca - Biblioteca Comunale;CAVALLASCA;CO;22020;VIA IMBONATI 1;230;24443;33043;45,81355529;9,03307065
1063;12035;Caronno Varesino - Biblioteca Comunale;CARONNO VARESINO;VA;21040;VIA ALESSANDRO MANZONI 4;205;24313;20728,4;45,73934813;8,83018582
1064;97048;Merate - Biblioteca Comunale Alessandro Manzoni;MERATE;LC;23807;PIAZZA RIVA SPOLETI 1;770;56743;183624,09;45,69863742;9,41410717
1065;20047;Quistello - Biblioteca Comunale;QUISTELLO;MN;46026;VIA CESARE BATTISTI 44;180;25214;93900,98;45,00773821;10,98024452
1066;17122;Offlaga - Biblioteca Comunale;OFFLAGA;BS;25020;PIAZZA DUE MARTIRI 20;70;9350;11389,32;45,35258;10,1166579
1067;14052;Ponte in Valtellina - Biblioteca Comunale;PONTE IN VALTELLINA;SO;23026;PIAZZA LIBERO DELLA BRIOTTA 1;152;7467;27029,26;46,14414098;9,97499334
1068;13095;Erba - Biblioteca Comunale;ERBA;CO;22036;VIA ERCOLE JORIATI 6;700;54029;268842,85;45,8098537;9,23077323
1069;108037;Renate - Biblioteca Comunale;RENATE;MB;20055;VIA DANTE ALIGHIERI 10;544;28328;65510;45,72717442;9,28296423
1070;15146;Milano - Biblioteca Comunale Rionale Cassina Anna;MILANO;MI;20131;VIA SANT'ARNALDO 17;750;24515;;45,52542395;9,1771643
1071;98015;Castiraga Vidardo - Biblioteca Comunale;CASTIRAGA VIDARDO;LO;26866;VIALE ROMA 1;50;3650;11164,7;45,25663604;9,40681972
1072;108049;Villasanta - Biblioteca Civica;VILLASANTA;MB;20058;VIA CONFALONIERI 55;214;39495;285219,33;45,6044134;9,30006996
1073;15036;Buccinasco - Biblioteca Comunale;BUCCINASCO;MI;20090;VIA FAGNANA 6;335;47537;238033,04;45,42556326;9,12232049
1074;13206;San Fermo della Battaglia - Biblioteca Comunale;SAN FERMO DELLA BATTAGLIA;CO;22020;VIA SOMAINI 5;600;46157;97247,14;45,80789313;9,04179968
1075;16189;San Paolo d'Argon - Biblioteca Comunale Luigi Cortesi;SAN PAOLO D'ARGON;BG;24060;VIALE DELLA RIMEMBRANZA 41;923;18701;88037,26;45,69033931;9,80358134
1076;16201;Songavazzo - Biblioteca Comunale;SONGAVAZZO;BG;24020;VIA SAN BARTOLOMEO N. 9 ;150;4364;13805,13;45,87924401;9,98919091
1077;12087;Laveno Mombello - Biblioteca Comunale;LAVENO MOMBELLO;VA;21014;VIA ROMA 16;476;63062;143454,84;45,91247559;8,61764752
1078;17175;Saviore dell'Adamello - Biblioteca Comunale;SAVIORE DELL'ADAMELLO;BS;25040;VIA PIAZZA 11;45;3257;5061,3;46,0686212;10,4292669
1079;16113;Ghisalba - Biblioteca Comunale Maestra Maria Sofia Campana;GHISALBA;BG;24050;VIA LOCATELLI 5;115;13188;59575,43;45,59366402;9,75610823
1080;108027;Limbiate - Biblioteca Comunale;LIMBIATE;MB;20051;VIA DANTE ALIGHIERI 38;675;47666;285518,83;45,60119432;9,11971852
1081;12128;Travedona Monate - Biblioteca Comunale;TRAVEDONA-MONATE;VA;21028;LARGO DON MILANI 50;250;22276;29980;45,80787443;8,67550624
1082;15226;Turbigo - Biblioteca Comunale;TURBIGO;MI;20029;VIA ROMA 39;187;20460;42646,89;45,52845354;8,73476822
1083;17018;Bienno - Biblioteca Comunale;BIENNO;BS;25040;VIA CONTRIZIO 15;125;6339;30189,74;45,93473725;10,29580796
1084;98051;Santo Stefano Lodigiano - Biblioteca Comunale;SANTO STEFANO LODIGIANO;LO;26849;VIA DON MAPELLI 4;85;7646;22958;45,11850112;9,73703172
1085;17050;Ceto - Biblioteca Comunale;CETO;BS;25040;VIA G.MARCONI 8;310;8714;15401,85;46,00318702;10,35120064
1086;12140;Vizzola Ticino - Biblioteca Comunale;VIZZOLA TICINO;VA;21010; P.ZA MARCONI 25;50;624;359,4;45,63083278;8,68556786
1087;16087;Covo - Biblioteca Comunale;COVO;BG;24050;VIA AL CASTELLO 5;150;8881;48221,24;45,50148737;9,77071712
1088;15070;Cernusco sul Naviglio - Biblioteca Comunale;CERNUSCO SUL NAVIGLIO;MI;20063;VIA CAVOUR 51;2050;68019;532810,45;45,5232485;9,33255591
1089;17197;Vestone - Biblioteca Comunale Ugo Vaglia;VESTONE;BS;25078;VIA F. GLISENTI 7;348;36666;55132,02;45,70840666;10,4029216
1090;108020;Cogliate - Biblioteca Comunale;COGLIATE;MB;20020;VIA RIMEMBRANZE 13;307;16014;28426,12;45,64810159;9,07881603
1091;17045;Castrezzato - Biblioteca Comunale Emily Dickinson;CASTREZZATO;BS;25030;VIA GUGLIELMO MARCONI ;560;16825;53226,17;45,51244315;9,98094164
1092;15146;Milano - Biblioteca Comunale Rionale Chiesa Rossa;MILANO;MI;20131;VIA S. DOMENICO SAVIO 3;750;34245;;45,43001504;9,17611349
1093;17183;Tavernole sul Mella - Biblioteca Comunale;TAVERNOLE SUL MELLA;BS;25060;VIA FORNO FUSORIO 1;143;9199;19609;45,75122912;10,24243027
1094;17201;Villanuova sul Clisi - Biblioteca Comunale;VILLANUOVA SUL CLISI;BS;25089;VIA CHIESA 14;120;24605;41540,87;45,60331885;10,45585804
1095;16107;Gandellino - Biblioteca Comunale;GANDELLINO;BG;24020;VIA CASA ALTA ;122;10332;11628,38;45,99168683;9,94607051
1096;17196;Verolavecchia - Biblioteca Comunale;VEROLAVECCHIA;BS;25029;PIAZZA RISORGIMENTO 1;150;20640;37750,69;45,33206728;10,05391338
1097;15106;Gessate - Biblioteca Comunale;GESSATE;MI;20060;PIAZZA DEL MUNICIPIO ;250;19700;60819,07;;
1098;20013;Castelbelforte - Biblioteca Comunale;CASTELBELFORTE;MN;46032;VIA ROMA 29;106;5493;22552;45,21387381;10,89094842
1099;17029;Brescia - Biblioteca Civica Queriniana;BRESCIA;BS;25127;VIA GIUSEPPE MAZZINI 1;5221;613472;2631601,3;45,53876401;10,22261194
1100;18013;Belgioioso - Biblioteca Comunale E. Lavezzi;BELGIOIOSO;PV;27011;VIA MARCONI 1;220;21778;9176,05;45,16205451;9,31451966
1101;12119;Saronno - Biblioteca Civica;SARONNO;VA;21047;VIALE SANTUARIO 2;1151;97248;383310,24;45,62637397;9,02503601
1102;17174;Sarezzo - Biblioteca Comunale;SAREZZO;BS;25068;VIA BAILO 47;1300;66024;200282,83;45,62712;10,2022429
1103;18076;Gropello Cairoli - Biblioteca Comunale Carlo Cantoni;GROPELLO CAIROLI;PV;27027;VIA CAIROLI 25;290;17662;57886,07;45,17797907;8,9920816
1104;98029;Guardamiglio - Biblioteca Comunale;GUARDAMIGLIO;LO;26862; C/O MUNICIPIO ;45;4215;5642,75;;
1105;13215;Solbiate - Biblioteca Comunale;SOLBIATE;CO;22070;PIAZZA IV NOVEMBRE 5;74;19822;37019,36;45,78993074;8,93502875
1106;12133;Varese - Biblioteca Istituto Comprensivo Anna Frank;VARESE;VA;21100;VIA CARNIA 155;90;12715;31700;45,80533235;8,84799179
1107;17046;Cazzago San Martino - Biblioteca Comunale Don Lorenzo Milani;CAZZAGO SAN MARTINO;BS;25046;VIA DUOMO 2;335;60123;138705;45,58284378;10,02551268
1108;19003;Annicco - Biblioteca Comunale Remo Contardi;ANNICCO;CR;26021;PIAZZA GIUSEPPE GARIBALDI 6;75;4850;12419,8;45,26397686;9,89073603
1109;17114;Montirone - Biblioteca Comunale;MONTIRONE;BS;25010;VIA SCUOLE 7;60;23735;53096,92;45,44581913;10,23047409
1110;12070;Gallarate - Biblioteca della Galleria d'Arte Moderna;GALLARATE;VA;21013;VIALE MILANO 21;144;27834;25000;45,6564002;8,7997043
1111;12032;Cardano al Campo - Biblioteca Civica Gianni Rodari;CARDANO AL CAMPO;VA;21010;VIA TORRE 2;267;22563;82961,48;45,6449689;8,77300793
1112;12093;Luvinate - Biblioteca Comunale Generale G. Vasile;LUVINATE;VA;21020;PIAZZA DON LUIGI SIRONI ;100;5969;4906,26;;
1113;17002;Adro - Biblioteca Comunale;ADRO;BS;25030;VIA DANDOLO 55;376;30236;56249,87;45,62442203;9,95584112
1114;17203;Visano - Biblioteca Comunale;VISANO;BS;25010;VIA UGO FOSCOLO 1;80;7989;18023,71;45,31603301;10,36719875
1115;13043;Capiago Intimiano - Biblioteca Comunale G. Aliati;CAPIAGO INTIMIANO;CO;22070;VIA SERENZA 7;40;12211;32009;45,77267639;9,12256455
1116;12126;Ternate - Biblioteca Comunale;TERNATE;VA;21020;VIA ALESSANDRO VOLTA 6;180;8670;38657;45,7839426;8,69353325
1117;18073;Godiasco - Biblioteca Comunale;GODIASCO;PV;27052;VIA DAMIANO CHIESA ;200;19171;14946,18;4495899;9,0261502
1118;17117;Nave - Biblioteca Comunale;NAVE;BS;25075;VIA BRESCIA 43;501;36627;113810,07;45,58516461;10,2832801
1119;15177;Pozzo d'Adda - Biblioteca Comunale G.Testori;POZZO D'ADDA;MI;20060;VIA COLOMBO 17;160;7591;57671;45,57730399;9,50101492
1120;15009;Arese - Biblioteca Comunale;ARESE;MI;20020;VIA DEI PLATANI 6;430;39205;434987,43;45,5552444;9,07462599
1121;16006;Almenno San Bartolomeo - Biblioteca Comunale M. Pesenti - C. Cattaneo;ALMENNO SAN BARTOLOMEO;BG;24030;VIA IV NOVEMBRE 62 ;470;16917;61229,23;45,7459641;9,58036728
1122;17048;Cellatica - Biblioteca Comunale A. De Gasperi;CELLATICA;BS;25060;VIALE RISORGIMENTO 1;149;13670;41684,68;45,58410605;10,17976849
1123;108033;Monza - Biblioteca Comunale San Rocco;MONZA;MB;20052;VIA ZARA 9;620;25605;;45,5640501;9,26869419
1124;17029;Brescia - Biblioteca dell'ISS Veronica Gambara;BRESCIA;BS;25127;VIA VERONICA GAMBARA 3;76;13446;220;45,53706614;10,22719759
1125;97020;Cernusco Lombardone - Biblioteca Comunale;CERNUSCO LOMBARDONE;LC;23870;PIAZZA DELLA VITTORIA ;250;16674;47706,14;45,69254314;9,40004058
1126;20030;Mantova - Centro di lettura Lunetta Frassino;MANTOVA;MN;46100;VIALE VENETO 3;100;9976;5000;45,16169205;10,82376023
1127;16190;San Pellegrino Terme - Biblioteca Comunale;SAN PELLEGRINO TERME;BG;24016;VIA SAN CARLO 32;214;23269;69212,8;45,83739724;9,66359472
1128;98058;Turano Lodigiano - Biblioteca Comunale;TURANO LODIGIANO;LO;26828;PIAZZA XXV APRILE 1;35;3807;7270,95;45,24863964;9,62118397
1129;15070;Cernusco sul Naviglio - Biblioteca Comunale;CERNUSCO SUL NAVIGLIO;MI;20063;VIA CAVOUR 51;2050;68019;532810,45;45,5232485;9,33255591
1130;18155;Torrazza Coste - Biblioteca Comunale;TORRAZZA COSTE;PV;27050;VIA ROMA 20;100;3382;1015,2;44,97646849;9,08453001
1131;108033;Monza - Biblioteca Civica Centrale;MONZA;MB;20052;VIA GIULIANI 1;2252;142068;1465144;45,58391405;9,27144525
1132;15134;Marcallo con Casone - Biblioteca Comunale;MARCALLO CON CASONE;MI;20010;VIA VITALI 18;12;12115;37088,81;45,48436626;8,8671542
1133;17134;Paratico - Biblioteca Comunale;PARATICO;BS;25030;VIA DELL'ASSUNTA 1;300;17804;52616;45,66002632;9,95482701
1134;17043;Castenedolo - Biblioteca Comunale Renzo Frusca;CASTENEDOLO;BS;25014;VIA GIOSUE CARDUCCI 48;316;29022;98169,48;45,46989813;10,29498571
